Patent,Cit_Date,Citation
6010132,1988-03-01,4730876
6010132,1988-07-01,4756536
6010132,1988-11-01,4781388
6010132,1988-11-01,4785623
6010132,1989-03-01,4809990
6010132,1990-02-01,4901522
6010132,1990-11-01,4971336
6010132,1991-02-01,4989886
6010132,1991-03-01,5002288
6010132,1991-06-01,5026252
6010132,1991-07-01,5029875
6010132,1991-11-01,5066025
6010132,1991-12-01,5074748
6010132,1991-12-01,5076590
6010132,1992-02-01,5090710
6010132,1992-04-01,5106104
6010132,1992-05-01,5110033
6010132,1992-05-01,5114159
6010132,1992-08-01,5135237
6010132,1992-12-01,5174582
6010132,1993-01-01,5176389
6010132,1993-01-01,5181728
6010132,1993-01-01,5181827
6010132,1993-03-01,5192084
6010132,1993-04-01,5201530
6010132,1994-06-01,5318309
6010132,1994-08-01,5335920
6010132,1994-10-01,5351971
6010132,1994-12-01,5374068
6010132,1995-03-01,5400586
6010132,1995-03-01,5401036
6010132,1995-12-01,5474305
6010132,1995-12-01,5474306
6010132,1996-04-01,5503405
6010133,1982-07-01,4340462
6010133,1982-10-01,4355937
6010133,1984-02-01,4433951
6010133,1984-11-01,4483654
6010133,1986-06-01,4593915
6010133,1988-06-01,4753417
6010133,1989-01-01,4795299
6010133,1989-02-01,4804086
6010133,1990-04-01,4917556
6010133,1991-03-01,5002255
6010133,1992-03-01,5100276
6010133,1992-06-01,5120019
6010133,1992-09-01,5150882
6010133,1994-03-01,5295522
6010133,1994-09-01,5344542
6010133,1995-01-01,5383338
6010133,1997-12-01,5697750
6010133,1998-03-01,5730573
6010134,1989-01-01,4797513
6010134,1990-03-01,4912287
6010134,1990-05-01,4928349
6010135,1983-05-01,4382639
6010135,1985-04-01,4514015
6010135,1990-07-01,4944642
6010135,1994-09-01,5348317
6010135,1994-09-01,5348318
6010135,1996-03-01,5501473
6010135,1996-09-01,5553873
6010135,1997-09-01,5669616
6010136,1993-05-01,5207438
6010136,1994-12-01,5374071
6010136,1995-02-01,5390941
6010136,1995-05-01,5411276
6010136,1995-05-01,5413362
6010136,1996-04-01,5511805
6010136,1996-11-01,5575489
6010136,1997-05-01,5630596
6010136,1997-05-01,5630597
6010136,1997-06-01,5639104
6010136,1998-05-01,5755449
6010136,1999-02-01,5868404
6010137,1994-08-01,5335924
6010137,1995-10-01,5462296
6010137,1995-11-01,5465984
6010137,1996-01-01,5486012
6010137,1996-04-01,5505469
6010137,1996-04-01,5511804
6010137,1996-11-01,5570759
6010137,1997-01-01,5590889
6010137,1997-06-01,5634647
6010137,1997-07-01,5649715
6010137,1997-08-01,5653454
6010137,1997-08-01,5655783
6010137,1997-12-01,5702113
6010137,1998-04-01,5735537
6010137,1998-04-01,5741017
6010138,1992-01-01,5079858
6010138,1994-04-01,5299823
6010138,1995-07-01,5435080
6010138,1998-01-01,5704139
6010138,1998-03-01,5727797
6010138,1998-10-01,5820155
6010139,1981-06-01,4270771
6010139,1990-11-01,4973080
6010139,1991-08-01,5040823
6010139,1995-09-01,5447332
6010139,1996-01-01,5480188
6010139,1996-10-01,5562305
6010140,1987-01-01,4638682
6010140,1988-09-01,4771651
6010140,1991-07-01,5033325
6010140,1992-11-01,5163339
6010141,1976-03-01,3944296
6010141,1979-10-01,4169635
6010141,1985-09-01,4542912
6010141,1988-06-01,4752081
6010141,1990-08-01,4946184
6010141,1991-11-01,5066035
6010141,1992-11-01,5165713
6010141,1992-11-01,5165714
6010141,1993-11-01,5263856
6010141,1995-07-01,5431424
6010141,1996-01-01,5482308
6010141,1996-06-01,5522613
6010141,1997-04-01,5620770
6010141,1997-04-01,5622767
6010141,1998-05-01,5746438
6010142,1977-07-01,4033601
6010142,1978-01-01,4067756
6010142,1978-03-01,4078823
6010142,1979-04-01,4148498
6010142,1987-10-01,4697819
6010142,1988-04-01,4737199
6010142,1991-02-01,4989892
6010142,1993-11-01,5265899
6010143,1982-03-01,4318501
6010143,1994-09-01,5344175
6010143,1997-01-01,5593172
6010143,1998-04-01,5735539
6010144,1975-01-01,3858989
6010144,1977-09-01,4050714
6010144,1978-02-01,4072257
6010144,1986-03-01,4576501
6010144,1986-11-01,4620718
6010144,1987-12-01,4711595
6010144,1991-02-01,4989892
6010144,1991-03-01,4998841
6010144,1991-06-01,5025932
6010144,1992-12-01,5169168
6010144,1993-02-01,5184840
6010144,1993-02-01,5186483
6010144,1994-08-01,5333888
6010144,1995-09-01,5449100
6010144,1997-01-01,5593172
6010145,1979-11-01,4175768
6010145,1980-12-01,4240555
6010145,1986-03-01,4577772
6010145,1993-10-01,5249823
6010145,1995-05-01,5415311
6010145,1995-09-01,5449224
6010145,1995-11-01,5465996
6010145,1997-08-01,5653458
6010145,1997-09-01,5664799
6010145,1998-05-01,5749589
6010146,1975-09-01,3904222
6010146,1976-03-01,3944250
6010146,1976-06-01,3966227
6010146,1982-04-01,4325568
6010146,1988-09-01,4770439
6010146,1991-10-01,5060972
6010146,1995-07-01,5435593
6010146,1997-08-01,5658008
6010146,1997-12-01,5692772
6010146,1997-12-01,5697636
6010146,1998-04-01,5735542
6010146,1998-07-01,5779261
6010146,1998-08-01,5791682
6010147,1992-09-01,5145207
6010147,1994-05-01,5310213
6010147,1995-07-01,5431442
6010147,1996-04-01,5505484
6010147,1996-08-01,5544912
6010148,1996-11-01,5577766
6010148,1997-04-01,5625333
6010148,1997-05-01,5630617
6010148,1997-10-01,5678851
6010148,1999-01-01,5855392
6010149,1994-06-01,5322322
6010149,1996-01-01,5480181
6010149,1996-12-01,5588672
6010149,1998-06-01,5765869
6010149,1998-08-01,5788270
6010150,1976-04-01,3948541
6010150,1976-07-01,3971569
6010150,1982-09-01,4348037
6010150,1996-09-01,5556129
6010151,1975-04-01,3874694
6010151,1994-04-01,5303953
6010151,1995-05-01,5413378
6010151,1995-10-01,5454591
6010152,1993-12-01,5271525
6010152,1995-11-01,5470104
6010152,1996-09-01,5558367
6010152,1996-10-01,5564740
6010152,1996-10-01,5564743
6010152,1996-10-01,5566976
6010152,1996-12-01,5582428
6010152,1997-11-01,5685558
6010152,1999-01-01,5857699
6010152,1999-01-01,5863066
6010153,1991-06-01,5022674
6010153,1991-12-01,5076607
6010153,1992-07-01,5131680
6010153,1994-03-01,5290060
6010153,1995-11-01,5470104
6010153,1996-08-01,5542702
6010153,1996-11-01,5577769
6010153,1997-02-01,5601309
6010153,1997-02-01,5601310
6010153,1997-02-01,5602361
6010153,1997-08-01,5653463
6010154,1975-07-01,3895682
6010154,1981-06-01,4273344
6010154,1982-08-01,4345779
6010154,1983-08-01,4400986
6010154,1983-08-01,4402526
6010154,1986-04-01,4585380
6010154,1991-01-01,4984489
6010154,1991-04-01,5004267
6010154,1991-05-01,5012707
6010154,1994-02-01,5287776
6010154,1994-04-01,5299829
6010154,1995-07-01,5433850
6010154,1995-09-01,5451076
6010154,1996-08-01,5542321
6010154,1997-01-01,5615587
6010155,1980-10-01,4229018
6010155,1992-09-01,5149132
6010155,1994-05-01,5308115
6010155,1996-10-01,5561902
6010156,1990-06-01,4934846
6010156,1990-07-01,4938414
6010156,1992-07-01,5129682
6010156,1993-03-01,5190210
6010156,1993-04-01,5200903
6010156,1994-03-01,5292008
6010156,1994-06-01,5325303
6010156,1995-02-01,5388049
6010156,1995-04-01,5407718
6010156,1996-03-01,5501393
6010156,1996-08-01,5547227
6010156,1996-11-01,5573277
6010156,1998-11-01,5836622
6010157,1997-02-01,5601312
6010157,1997-11-01,5683111
6010157,1999-04-01,5893585
6010158,1993-10-01,5251935
6010158,1995-01-01,5379979
6010159,1975-07-01,3895220
6010159,1976-12-01,3999700
6010159,1977-02-01,4006050
6010159,1979-04-01,4149305
6010159,1980-05-01,4204639
6010159,1980-07-01,4214463
6010159,1981-06-01,4271352
6010159,1981-12-01,4306433
6010159,1984-01-01,4425772
6010159,1985-06-01,4521981
6010159,1985-06-01,4523088
6010159,1985-08-01,4536013
6010159,1986-05-01,4589687
6010159,1986-12-01,4630067
6010159,1987-01-01,4637635
6010159,1987-01-01,4637712
6010159,1987-02-01,4641347
6010159,1987-03-01,4653775
6010159,1987-12-01,4712929
6010159,1988-05-01,4746830
6010159,1988-08-01,4765653
6010159,1989-04-01,4824142
6010159,1989-06-01,4842304
6010159,1989-08-01,4857121
6010159,1989-12-01,4887763
6010159,1990-02-01,4904853
6010159,1990-12-01,4978146
6010159,1992-10-01,5156726
6010159,1993-12-01,5271787
6010159,1994-03-01,5294041
6010159,1995-08-01,5439255
6010159,1995-12-01,5476420
6010159,1996-02-01,5489123
6010159,1996-03-01,5495981
6010159,1996-04-01,5507526
6010159,1996-06-01,5529345
6010159,1996-07-01,5533459
6010159,1999-03-01,5887904
6010160,1981-01-01,4243254
6010160,1984-01-01,4423892
6010160,1985-06-01,4524995
6010160,1985-07-01,4526411
6010160,1985-09-01,4541658
6010160,1986-03-01,4573716
6010160,1986-06-01,4593943
6010160,1986-07-01,4601497
6010160,1986-09-01,4610468
6010160,1987-01-01,4637640
6010160,1987-02-01,4643466
6010160,1987-06-01,4669757
6010160,1987-07-01,4681351
6010160,1988-01-01,4721331
6010160,1988-10-01,4778203
6010160,1989-03-01,4810009
6010160,1989-03-01,4811975
6010160,1989-05-01,4828297
6010160,1989-05-01,4832378
6010160,1989-06-01,4842309
6010160,1989-07-01,4844515
6010160,1989-09-01,4867484
6010160,1990-04-01,4915136
6010160,1990-06-01,4936544
6010160,1990-07-01,4943091
6010160,1990-08-01,4946205
6010160,1990-08-01,4948175
6010160,1990-08-01,4948176
6010160,1990-12-01,4979765
6010160,1991-03-01,5002315
6010160,1991-04-01,5009454
6010160,1991-07-01,5033513
6010160,1991-11-01,5067754
6010160,1992-04-01,5105787
6010160,1992-12-01,5171028
6010160,1993-01-01,5178424
6010160,1993-05-01,5209523
6010160,1993-07-01,5226679
6010160,1994-08-01,5342099
6010160,1995-06-01,5425556
6010160,1995-08-01,5441313
6010161,1975-12-01,3929357
6010161,1981-07-01,4278276
6010161,1987-11-01,4707000
6010161,1997-09-01,5662359
6010161,1997-10-01,5681060
6010162,1978-06-01,4093282
6010162,1981-06-01,4275484
6010162,1986-08-01,4607867
6010162,1992-09-01,5144726
6010162,1993-05-01,5208949
6010162,1993-06-01,5216783
6010162,1995-02-01,5387016
6010162,1996-07-01,5530996
6010162,1996-09-01,5553358
6010163,1979-05-01,4153283
6010163,1983-08-01,4398756
6010163,1985-06-01,4521042
6010163,1985-09-01,4538840
6010163,1986-02-01,4572549
6010163,1986-12-01,4630849
6010163,1987-09-01,4696498
6010163,1987-11-01,4707001
6010163,1988-03-01,4732416
6010163,1988-06-01,4750761
6010163,1991-01-01,4984829
6010163,1996-04-01,5505502
6010164,1994-09-01,5348355
6010165,1988-07-01,4756563
6010165,1991-09-01,5046769
6010165,1991-10-01,5054827
6010165,1992-03-01,5100185
6010165,1992-04-01,5106135
6010165,1994-01-01,5277461
6010165,1994-05-01,5308128
6010165,1998-04-01,5738394
6010165,1998-06-01,5762383
6010166,1976-04-01,3951443
6010166,1977-07-01,4033155
6010166,1978-01-01,4068505
6010166,1990-02-01,4898008
6010166,1990-11-01,4972689
6010166,1992-06-01,5118149
6010166,1992-09-01,5146771
6010166,1994-09-01,5347689
6010166,1995-05-01,5413393
6010166,1995-12-01,5477710
6010166,1998-04-01,5737946
6010166,1998-04-01,5743118
6010167,1975-01-01,3858921
6010167,1994-09-01,5348357
6010167,1995-07-01,5431462
6010167,1996-03-01,5499851
6010167,1996-12-01,5584516
6010167,1997-09-01,5669642
6010167,1998-04-01,5743575
6010168,1975-04-01,3874715
6010168,1980-12-01,4240278
6010168,1986-11-01,4623175
6010168,1987-05-01,4663950
6010168,1987-09-01,4691541
6010168,1988-10-01,4776189
6010168,1992-03-01,5096237
6010168,1992-04-01,5103658
6010168,1992-12-01,5172944
6010168,1993-02-01,5184852
6010168,1993-03-01,5195448
6010169,1984-11-01,4483559
6010169,1986-01-01,4563028
6010169,1986-11-01,4623182
6010169,1988-08-01,4765665
6010169,1989-05-01,4826226
6010169,1989-05-01,4830416
6010169,1989-10-01,4875728
6010169,1989-10-01,4877279
6010169,1991-11-01,5066057
6010169,1992-03-01,5092643
6010169,1992-04-01,5108138
6010169,1992-10-01,5154462
6010169,1993-07-01,5226695
6010169,1993-12-01,5271650
6010169,1994-03-01,5290078
6010169,1995-07-01,5431464
6010169,1996-03-01,5498044
6010169,1996-12-01,5580109
6010170,1977-05-01,4024287
6010170,1989-01-01,4797974
6010171,1975-09-01,3905636
6010171,1978-06-01,4093294
6010171,1988-11-01,4787398
6010171,1992-08-01,5138754
6010171,1995-08-01,5439264
6010172,1981-05-01,4269337
6010172,1982-04-01,4326746
6010172,1986-11-01,4624496
6010172,1988-08-01,4761029
6010172,1993-12-01,5269580
6010172,1996-08-01,5547157
6010172,1997-03-01,5611427
6010172,1998-01-01,5709425
6010173,1995-10-01,5458390
6010174,1990-05-01,4925233
6010174,1991-01-01,4982992
6010174,1991-04-01,5004288
6010174,1991-09-01,5044687
6010174,1991-12-01,5071186
6010174,1995-04-01,5409285
6010174,1996-07-01,5538310
6010174,1997-07-01,5645308
6010174,1997-08-01,5653490
6010175,1989-04-01,4821374
6010175,1995-01-01,5383700
6010176,1980-04-01,4197681
6010176,1980-08-01,4215894
6010176,1980-09-01,4221256
6010176,1985-09-01,4538385
6010176,1990-11-01,4968085
6010176,1991-11-01,5062234
6010176,1992-01-01,5079048
6010176,1993-08-01,5238288
6010176,1994-08-01,5335960
6010176,1995-08-01,5445863
6010176,1997-06-01,5641192
6010177,1985-07-01,4529243
6010177,1987-03-01,4653801
6010177,1988-03-01,4729593
6010177,1992-03-01,5100195
6010177,1994-05-01,5311702
6010178,1990-01-01,4895409
6010178,1993-05-01,5209544
6010178,1994-03-01,5295722
6010178,1996-08-01,5542735
6010178,1996-09-01,5551743
6010178,1997-08-01,5654615
6010178,1998-05-01,5746470
6010178,1998-06-01,5769483
6010178,1998-07-01,5785375
6010179,1984-04-01,4440436
6010179,1995-05-01,5417465
6010179,1996-04-01,5509712
6010179,1996-06-01,5527081
6010180,1983-08-01,4396221
6010180,1995-10-01,5457913
6010180,1996-04-01,5503452
6010180,1996-05-01,5516184
6010180,1998-05-01,5752342
6010180,1998-08-01,5791727
6010181,1983-10-01,4408794
6010181,1992-07-01,5127666
6010181,1996-12-01,5580121
6010181,1997-07-01,5645312
6010182,1978-12-01,4129975
6010182,1985-08-01,4533172
6010182,1986-03-01,4573733
6010182,1995-06-01,5421666
6010182,1996-07-01,5531464
6010182,1997-12-01,5699698
6010183,1977-05-01,4025105
6010183,1986-05-01,4588224
6010183,1986-05-01,4588244
6010183,1989-08-01,4854637
6010183,1990-05-01,4923247
6010183,1990-09-01,4955665
6010183,1991-06-01,5022107
6010183,1992-01-01,5079790
6010183,1992-04-01,5106155
6010183,1993-12-01,5271659
6010183,1994-01-01,5275315
6010183,1994-03-01,5297304
6010183,1994-05-01,5310245
6010183,1994-06-01,5317773
6010183,1994-09-01,5343876
6010183,1994-11-01,5361435
6010183,1995-04-01,5408714
6010183,1996-01-01,5487197
6010183,1997-04-01,5620227
6010183,1997-05-01,5625895
6010184,1977-12-01,4065175
6010184,1988-05-01,4743063
6010184,1993-09-01,5248181
6010184,1995-06-01,5421636
6010184,1995-11-01,5470039
6010184,1996-06-01,5527096
6010184,1996-10-01,5564778
6010185,1998-02-01,5720512
6010185,1998-07-01,5782526
6010186,1981-09-01,4289350
6010186,1997-11-01,5685602
6010186,1999-03-01,5876093
6010187,1976-08-01,3976155
6010187,1978-10-01,4119044
6010187,1983-02-01,4373761
6010187,1983-08-01,4397374
6010187,1985-07-01,4531645
6010187,1985-09-01,4542909
6010187,1986-12-01,4632410
6010187,1989-05-01,4832355
6010187,1991-12-01,5072955
6010187,1992-03-01,5100198
6010187,1995-10-01,5460392
6010187,1996-11-01,5577744
6010187,1997-12-01,5695205
6010187,1998-01-01,5707067
6010187,1999-05-01,5899469
6010187,1999-05-01,5899526
6010188,1996-02-01,5489139
6010188,1997-12-01,5692801
6010189,1983-05-01,4384741
6010189,1985-11-01,4555085
6010189,1986-12-01,4626029
6010189,1987-05-01,4664445
6010189,1987-12-01,4709961
6010189,1988-01-01,4718726
6010189,1988-08-01,4763950
6010189,1989-09-01,4865384
6010189,1989-10-01,4877290
6010189,1990-01-01,4892354
6010189,1990-03-01,4906045
6010189,1990-03-01,4909472
6010189,1990-04-01,4915449
6010189,1990-12-01,4979778
6010189,1991-05-01,5018787
6010189,1991-07-01,5029940
6010189,1991-09-01,5050931
6010189,1991-11-01,5066069
6010189,1992-05-01,5114211
6010189,1992-11-01,5160184
6010189,1993-04-01,5203853
6010189,1993-05-01,5207479
6010189,1994-02-01,5282670
6010189,1994-02-01,5286088
6010189,1994-06-01,5320410
6010189,1994-08-01,5333368
6010189,1994-09-01,5348371
6010189,1994-11-01,5366274
6010189,1994-12-01,5370445
6010189,1995-01-01,5385388
6010189,1995-02-01,5393125
6010189,1995-05-01,5417473
6010189,1995-05-01,5417474
6010189,1995-06-01,5423594
6010189,1996-10-01,5564783
6010189,1996-10-01,5567012
6010189,1996-11-01,5577807
6010189,1996-12-01,5584533
6010189,1997-02-01,5601337
6010189,1997-05-01,5630647
6010189,1997-05-01,5630649
6010189,1997-05-01,5630650
6010189,1997-08-01,5658045
6010189,1997-09-01,5662381
6010189,1997-11-01,5683139
6010189,1997-11-01,5685607
6010189,1997-11-01,5685609
6010189,1998-07-01,5782536
6010189,1998-09-01,5810439
6010189,1998-10-01,5826940
6010189,1999-02-01,5873634
6010190,1979-06-01,4159147
6010190,1984-04-01,4440442
6010190,1985-04-01,4512609
6010190,1996-01-01,5482349
6010190,1996-11-01,5570931
6010190,1998-08-01,5795023
6010191,1978-04-01,4082352
6010191,1978-08-01,4103970
6010191,1993-06-01,5216936
6010191,1996-11-01,5573345
6010191,1997-01-01,5590931
6010191,1997-10-01,5681086
6010191,1998-06-01,5769494
6010191,1998-08-01,5788325
6010192,1977-06-01,4030781
6010192,1977-06-01,4031578
6010192,1978-09-01,4114948
6010192,1979-08-01,4165125
6010192,1980-06-01,4206945
6010192,1983-05-01,4383713
6010192,1984-04-01,4440443
6010192,1984-12-01,4490842
6010192,1985-02-01,4498704
6010192,1987-07-01,4679262
6010192,1990-12-01,4979777
6010192,1992-09-01,5143055
6010192,1993-12-01,5273342
6010192,1995-05-01,5411468
6010192,1996-04-01,5505523
6010192,1996-10-01,5567015
6010192,1997-04-01,5624156
6010192,1997-11-01,5690387
6010192,1998-09-01,5800019
6010193,1976-11-01,3992058
6010193,1980-06-01,4205879
6010193,1990-01-01,4890888
6010193,1990-06-01,4934750
6010193,1991-04-01,5005908
6010193,1991-04-01,5009467
6010193,1991-09-01,5050933
6010193,1991-10-01,5052728
6010193,1993-02-01,5184871
6010193,1993-10-01,5253923
6010193,1993-11-01,5265938
6010193,1993-12-01,5269589
6010193,1995-02-01,5393137
6010193,1995-08-01,5439268
6010193,1996-06-01,5529379
6010193,1996-09-01,5551754
6010193,1997-10-01,5681116
6010194,1977-12-01,4065181
6010194,1988-08-01,4761036
6010194,1990-06-01,4930593
6010195,1976-10-01,3983640
6010195,1985-04-01,4509796
6010195,1985-06-01,4524762
6010195,1985-07-01,4526421
6010195,1986-04-01,4585273
6010195,1986-07-01,4601517
6010195,1988-05-01,4746168
6010195,1990-11-01,4973105
6010195,1991-04-01,5007682
6010195,1994-04-01,5301914
6010195,1994-05-01,5310154
6010195,1995-01-01,5385384
6010195,1995-08-01,5439271
6010195,1995-08-01,5443239
6010195,1995-11-01,5464273
6010195,1995-11-01,5468050
6010195,1995-12-01,5472165
6010195,1996-06-01,5529376
6010195,1996-08-01,5547259
6010195,1996-11-01,5575533
6010195,1997-03-01,5607204
6010196,1975-02-01,3868147
6010196,1994-11-01,5366278
6010196,1996-11-01,5577809
6010196,1997-06-01,5639149
6010197,1995-07-01,5429421
6010197,1996-02-01,5489147
6010197,1997-05-01,5626401
6010197,1999-03-01,5882088
6010198,1993-04-01,5205623
6010198,1993-09-01,5246280
6010198,1994-03-01,5295740
6010198,1994-06-01,5322363
6010198,1995-04-01,5407257
6010198,1999-08-01,5938296
6010199,1978-07-01,4099794
6010200,1989-09-01,4863288
6010200,1990-06-01,4936641
6010200,1997-09-01,5671989
6010201,1988-11-01,4782754
6010201,1991-12-01,5070346
6010201,1993-05-01,5214450
6010201,1995-01-01,5386224
6010202,1982-04-01,4326206
6010202,1993-11-01,5266965
6010202,1996-09-01,5557304
6010203,1991-10-01,5055856
6010203,1993-10-01,5252993
6010203,1995-06-01,5426456
6010204,1979-11-01,4176363
6010204,1979-12-01,4177471
6010204,1980-06-01,4208139
6010204,1982-01-01,4313124
6010204,1982-08-01,4345262
6010204,1984-07-01,4459600
6010204,1984-07-01,4463359
6010204,1985-12-01,4558333
6010204,1986-08-01,4608577
6010204,1988-02-01,4723129
6010204,1988-04-01,4740796
6010204,1990-11-01,4970534
6010205,1984-07-01,4463359
6010205,1985-08-01,4533928
6010205,1988-05-01,4748453
6010205,1990-03-01,4907013
6010205,1991-03-01,4999646
6010205,1992-06-01,5124720
6010205,1992-08-01,5140429
6010205,1996-11-01,5572240
6010205,1997-05-01,5627571
6010206,1979-12-01,4180703
6010206,1992-12-01,5170416
6010206,1993-02-01,5184011
6010206,1994-01-01,5276970
6010206,1996-01-01,5488397
6010207,1985-05-01,4518270
6010207,1989-05-01,4834564
6010208,1982-04-01,4326205
6010208,1984-04-01,4443807
6010208,1985-10-01,4550326
6010208,1987-06-01,4675692
6010208,1987-07-01,4683481
6010208,1988-12-01,4791440
6010208,1989-02-01,4803499
6010208,1991-01-01,4989016
6010208,1992-06-01,5121143
6010208,1992-06-01,5124720
6010208,1993-03-01,5198834
6010208,1993-05-01,5208605
6010208,1994-03-01,5291226
6010208,1995-05-01,5414916
6010208,1996-04-01,5508725
6010208,1996-05-01,5519423
6010208,1996-12-01,5581284
6010208,1997-06-01,5635968
6010208,1997-06-01,5640183
6010209,1997-08-01,5659346
6010209,1998-05-01,5748214
6010209,1999-03-01,5880763
6010209,1999-05-01,5907340
6010210,1985-12-01,4558326
6010210,1986-02-01,4568954
6010210,1986-12-01,4629164
6010210,1997-12-01,5699091
6010211,1981-02-01,4253103
6010211,1994-10-01,5359356
6010211,1996-06-01,5524606
6010211,1998-05-01,5746724
6010212,1996-01-01,5481289
6010212,1997-02-01,5604523
6010213,1985-04-01,4509062
6010213,1988-09-01,4771295
6010213,1988-12-01,4794409
6010213,1991-06-01,5025271
6010213,1992-05-01,5116021
6010213,1993-01-01,5182581
6010213,1994-01-01,5280300
6010213,1995-06-01,5426459
6010213,1996-04-01,5509140
6010214,1989-09-01,4870430
6010214,1991-07-01,5030972
6010215,1979-05-01,4154513
6010215,1983-09-01,4405213
6010215,1988-11-01,4787729
6010215,1989-11-01,4880302
6010215,1992-09-01,5146245
6010215,1993-04-01,5200771
6010216,1987-07-01,4683587
6010216,1990-02-01,4902120
6010216,1995-04-01,5404385
6010216,1996-10-01,5563951
6010216,1997-02-01,5606743
6010217,1981-06-01,4271537
6010217,1981-06-01,4271538
6010217,1982-02-01,4315335
6010217,1984-04-01,4443893
6010217,1984-05-01,4446576
6010217,1985-02-01,4498202
6010217,1985-05-01,4515448
6010217,1986-09-01,4613217
6010217,1988-04-01,4736466
6010217,1988-04-01,4737918
6010217,1988-05-01,4741611
6010217,1988-08-01,4761315
6010217,1989-08-01,4859048
6010217,1989-09-01,4867550
6010217,1991-09-01,5050979
6010217,1991-10-01,5056156
6010217,1992-07-01,5131101
6010217,1993-05-01,5208614
6010217,1993-06-01,5220689
6010217,1994-02-01,5287562
6010217,1994-09-01,5347323
6010217,1995-02-01,5390369
6010217,1995-05-01,5412814
6010217,1996-07-01,5541674
6010217,1996-09-01,5555038
6010217,1997-07-01,5648832
6010217,1997-11-01,5689323
6010218,1981-06-01,4271537
6010218,1981-06-01,4271538
6010218,1985-05-01,4515448
6010218,1986-09-01,4613217
6010218,1988-04-01,4736466
6010218,1988-04-01,4737918
6010218,1988-05-01,4741611
6010218,1988-08-01,4761315
6010218,1989-08-01,4859048
6010218,1989-09-01,4867550
6010218,1991-09-01,5050979
6010218,1992-07-01,5131101
6010218,1993-05-01,5208614
6010218,1993-06-01,5220689
6010218,1994-02-01,5287562
6010218,1994-09-01,5347323
6010218,1995-02-01,5390369
6010218,1996-07-01,5541674
6010218,1996-09-01,5555038
6010219,1976-07-01,3971910
6010219,1978-01-01,4068933
6010219,1990-08-01,4952045
6010219,1993-03-01,5191365
6010219,1993-12-01,5270051
6010219,1994-09-01,5349395
6010219,1995-06-01,5428412
6010219,1996-05-01,5517260
6010220,1982-06-01,4335938
6010220,1990-12-01,4978208
6010220,1991-02-01,4991951
6010220,1994-07-01,5327281
6010220,1995-11-01,5471036
6010220,1996-05-01,5520851
6010220,1997-04-01,5618390
6010220,1997-08-01,5657150
6010221,1991-07-01,5028121
6010221,1994-10-01,5357289
6010221,1997-02-01,5605390
6010221,1997-08-01,5653520
6010221,1997-08-01,5653522
6010221,1997-08-01,5658060
6010221,1998-07-01,5786934
6010221,1998-08-01,5798819
6010222,1984-05-01,4449796
6010222,1988-01-01,4718755
6010222,1990-02-01,4898458
6010222,1991-12-01,5069538
6010222,1993-01-01,5179470
6010223,1975-11-01,3922065
6010223,1981-01-01,4243618
6010223,1999-08-01,5936770
6010224,1976-11-01,3992103
6010224,1977-07-01,4037096
6010224,1978-04-01,4084215
6010224,1989-06-01,4839779
6010224,1989-08-01,4861148
6010224,1998-11-01,5841596
6010225,1990-06-01,4930884
6010225,1995-04-01,5408713
6010226,1989-06-01,4840475
6010226,1992-03-01,5099362
6010227,1980-09-01,4220986
6010227,1984-05-01,4449168
6010227,1987-06-01,4674015
6010227,1988-05-01,4748543
6010227,1988-12-01,4791539
6010227,1989-09-01,4870549
6010227,1992-08-01,5136493
6010227,1992-09-01,5146392
6010227,1995-08-01,5440466
6010227,1996-04-01,5508898
6010228,1977-01-01,4001803
6010228,1985-04-01,4514789
6010228,1986-12-01,4631649
6010228,1991-01-01,4982176
6010228,1994-05-01,5309145
6010228,1995-12-01,5473517
6010228,1996-06-01,5523927
6010229,1990-04-01,4914308
6010229,1992-08-01,5136402
6010230,1980-10-01,4229785
6010230,1989-02-01,4803600
6010230,1991-04-01,5006970
6010230,1995-11-01,5469348
6010230,1999-05-01,5904415
6010231,1988-05-01,4745530
6010231,1989-09-01,4868384
6010231,1992-02-01,5087798
6010231,1992-04-01,5107082
6010231,1995-07-01,5434377
6010231,1996-04-01,5513082
6010231,1998-09-01,5813519
6010232,1988-09-01,4770384
6010232,1990-11-01,4974135
6010232,1992-03-01,5097400
6010232,1995-06-01,5422802
6010233,1991-03-01,5003435
6010233,1992-03-01,5096281
6010234,1980-02-01,4187531
6010234,1984-05-01,4446506
6010234,1991-06-01,5023756
6010234,1994-05-01,5311409
6010234,1996-10-01,5567038
6010235,1979-08-01,4163998
6010235,1982-08-01,4344115
6010235,1998-05-01,5746329
6010235,1998-11-01,5833349
6010235,1999-04-01,5895018
6010236,1997-11-01,5685635
6010237,1989-08-01,4858080
6010237,1990-03-01,4908560
6010237,1990-11-01,4973155
6010237,1992-10-01,5158352
6010237,1995-05-01,5416465
6010237,1995-12-01,5479323
6010237,1996-06-01,5526242
6010237,1996-10-01,5562336
6010237,1996-12-01,5588733
6010237,1999-03-01,5876113
6010237,1999-04-01,5896085
6010237,1999-05-01,5907196
6010238,1991-03-01,4998489
6010238,1994-08-01,5343401
6010238,1995-01-01,5379707
6010238,1995-02-01,5390126
6010238,1996-09-01,5558031
6010238,1997-07-01,5646861
6010238,1997-07-01,5648908
6010239,1987-04-01,4656463
6010239,1989-02-01,4803348
6010239,1992-05-01,5113351
6010239,1996-04-01,5509572
