Patent,Cit_Date,Citation
6015209,1994-06-01,5320326
6015209,1995-02-01,5390702
6015209,1996-11-01,5574489
6015209,1998-07-01,5777646
6015209,1998-10-01,5825387
6015210,1992-08-01,5138344
6015210,1992-10-01,5155502
6015210,1992-11-01,5162817
6015210,1993-01-01,5182581
6015210,1993-08-01,5237342
6015210,1994-11-01,5365262
6015210,1995-06-01,5421658
6015210,1995-07-01,5434606
6015211,1990-02-01,4899228
6015211,1991-03-01,4999016
6015211,1998-08-01,5798777
6015211,1999-03-01,5883648
6015212,1982-11-01,4360252
6015212,1991-12-01,5073020
6015212,1992-08-01,5135296
6015213,1976-05-01,3957049
6015213,1976-08-01,3973838
6015213,1979-08-01,4166255
6015213,1985-07-01,4532267
6015213,1987-02-01,4640941
6015214,1975-03-01,3873184
6015214,1975-11-01,3922065
6015214,1975-12-01,3923378
6015214,1978-01-01,4066331
6015214,1978-02-01,4073568
6015214,1978-02-01,4076383
6015214,1978-03-01,4080280
6015214,1978-06-01,4095773
6015214,1980-06-01,4208090
6015214,1981-01-01,4244683
6015214,1982-06-01,4332847
6015214,1982-09-01,4349598
6015214,1984-07-01,4460449
6015214,1984-10-01,4478769
6015214,1984-12-01,4486363
6015214,1986-05-01,4588258
6015214,1987-01-01,4633567
6015214,1988-10-01,4775219
6015214,1989-05-01,4833285
6015214,1990-01-01,4895428
6015214,1990-07-01,4938563
6015214,1992-06-01,5122902
6015214,1997-02-01,5600484
6015215,1979-02-01,4139269
6015215,1980-01-01,4182552
6015215,1980-04-01,4200359
6015215,1980-09-01,4223983
6015215,1982-01-01,4311363
6015215,1984-03-01,4439013
6015215,1987-07-01,4678294
6015215,1989-05-01,4834521
6015215,1989-09-01,4863254
6015215,1990-01-01,4890908
6015215,1990-06-01,4932770
6015215,1991-09-01,5044739
6015215,1992-04-01,5107375
6015215,1995-07-01,5432640
6015215,1995-07-01,5432643
6015216,1988-06-01,4749126
6015216,1990-02-01,4901922
6015216,1991-11-01,5067059
6015216,1992-11-01,5165778
6015216,1996-08-01,5546289
6015216,1997-01-01,5597228
6015217,1985-05-01,4517627
6015218,1987-04-01,4657800
6015218,1997-04-01,5624181
6015218,1998-12-01,5842773
6015219,1988-07-01,4758932
6015219,1994-07-01,5327330
6015219,1996-08-01,5550718
6015220,1989-01-01,4800467
6015220,1989-08-01,4862329
6015220,1994-04-01,5307247
6015221,1978-05-01,4092528
6015221,1983-02-01,4372718
6015221,1996-04-01,5504665
6015221,1997-05-01,5632553
6015222,1978-12-01,4128745
6015222,1981-08-01,4285033
6015222,1982-02-01,4316067
6015222,1983-09-01,4404619
6015222,1989-10-01,4872099
6015222,1990-05-01,4930056
6015222,1991-12-01,5070434
6015222,1993-12-01,5272610
6015222,1995-08-01,5441339
6015223,1981-03-01,4254453
6015223,1982-08-01,4345308
6015223,1991-08-01,5040320
6015223,1994-11-01,5365411
6015224,1976-01-01,3932869
6015224,1977-05-01,4024536
6015224,1977-07-01,4033053
6015224,1981-12-01,4305067
6015224,1982-06-01,4334280
6015224,1984-05-01,4445871
6015224,1992-10-01,5154614
6015225,1978-08-01,4106111
6015225,1981-11-01,4302112
6015225,1986-05-01,4588299
6015225,1989-05-01,4830505
6015225,1990-02-01,4904089
6015225,1995-03-01,5395593
6015226,1978-10-01,4117583
6015226,1981-09-01,4289410
6015226,1982-12-01,4365946
6015226,1983-05-01,4384955
6015226,1983-10-01,4408887
6015226,1997-09-01,5665232
6015227,1982-12-01,4363264
6015227,1991-09-01,5044759
6015227,1995-12-01,5476550
6015228,1992-11-01,5161341
6015228,1994-03-01,5289763
6015228,1995-04-01,5405094
6015228,1995-05-01,5419633
6015228,1997-03-01,5607062
6015229,1975-12-01,3924139
6015229,1976-04-01,3948772
6015229,1978-07-01,4103167
6015229,1980-05-01,4204956
6015229,1981-03-01,4255663
6015229,1981-10-01,4296328
6015229,1983-01-01,4367410
6015229,1983-08-01,4400270
6015229,1984-03-01,4435744
6015229,1984-08-01,4467206
6015229,1984-09-01,4471225
6015229,1984-11-01,4482809
6015229,1984-12-01,4490777
6015229,1985-02-01,4498786
6015229,1985-08-01,4535247
6015229,1986-05-01,4591958
6015229,1986-06-01,4596935
6015229,1987-04-01,4661890
6015229,1987-10-01,4700101
6015229,1988-07-01,4755292
6015229,1988-07-01,4757205
6015229,1988-08-01,4767932
6015229,1989-10-01,4872980
6015229,1990-01-01,4897246
6015229,1990-05-01,4929088
6015229,1990-08-01,4952376
6015229,1990-11-01,4968489
6015229,1991-04-01,5006244
6015229,1991-05-01,5019256
6015229,1992-06-01,5124131
6015229,1993-07-01,5227140
6015229,1993-11-01,5266215
6015229,1994-07-01,5330267
6015229,1994-07-01,5332388
6015229,1995-05-01,5418370
6015229,1995-06-01,5423608
6015229,1995-10-01,5456533
6015229,1995-11-01,5471063
6015229,1996-02-01,5489153
6015229,1996-04-01,5504335
6015229,1996-05-01,5514871
6015229,1996-07-01,5539209
6015229,1996-07-01,5540848
6015229,1996-12-01,5590390
6015229,1997-03-01,5614723
6015229,1997-04-01,5624573
6015229,1997-12-01,5696380
6015229,1998-09-01,5800059
6015230,1977-04-01,4017414
6015230,1985-05-01,4518952
6015230,1985-06-01,4522190
6015230,1987-03-01,4649895
6015230,1989-05-01,4827244
6015230,1989-08-01,4859075
6015230,1992-06-01,5117809
6015230,1992-12-01,5170148
6015230,1995-08-01,5443056
6015230,1997-03-01,5611329
6015230,1997-03-01,5611620
6015231,1976-06-01,3965741
6015231,1980-07-01,4215342
6015231,1985-09-01,4541719
6015231,1991-03-01,5000569
6015231,1991-06-01,5021981
6015231,1992-01-01,5080164
6015231,1992-10-01,5159564
6015231,1993-11-01,5261282
6015231,1995-04-01,5407269
6015231,1995-06-01,5425819
6015231,1998-04-01,5739437
6015231,1998-04-01,5741979
6015231,1998-05-01,5750907
6015231,1998-09-01,5801630
6015231,1999-03-01,5876771
6015232,1978-10-01,4121763
6015232,1986-12-01,4630939
6015232,1987-01-01,4638668
6015232,1992-05-01,5116137
6015232,1994-04-01,5302026
6015232,1997-05-01,5632557
6015233,1979-02-01,4140999
6015233,1979-04-01,4150358
6015233,1985-05-01,4518962
6015233,1993-11-01,5257863
6015233,1996-12-01,5585577
6015233,1997-04-01,5617084
6015233,1997-06-01,5642105
6015234,1987-08-01,4687342
6015234,1991-10-01,5054936
6015235,1979-01-01,4136205
6015235,1980-12-01,4239111
6015235,1981-05-01,4267960
6015235,1984-11-01,4481669
6015235,1988-07-01,4755403
6015235,1988-08-01,4765857
6015235,1989-09-01,4863769
6015235,1989-09-01,4863784
6015235,1990-12-01,4976898
6015235,1991-01-01,4988465
6015235,1991-06-01,5020922
6015235,1991-10-01,5059481
6015235,1993-10-01,5256351
6015235,1993-10-01,5256428
6015235,1994-04-01,5302402
6015235,1994-12-01,5376394
6015235,1996-03-01,5501525
6015235,1996-08-01,5545419
6015236,1978-02-01,4073550
6015236,1989-12-01,4889435
6015237,1978-09-01,4113327
6015238,1977-08-01,4040689
6015238,1985-03-01,4505523
6015239,1990-10-01,4964692
6015239,1993-08-01,5233283
6015239,1997-03-01,5614131
6015239,1998-12-01,5845030
6015240,1989-12-01,4884908
6015240,1993-12-01,5268349
6015240,1995-04-01,5405681
6015240,1997-09-01,5665676
6015240,1997-09-01,5672561
6015241,1975-02-01,3866851
6015241,1975-08-01,3899143
6015241,1976-04-01,3949949
6015241,1976-10-01,3985603
6015241,1976-10-01,3985605
6015241,1976-11-01,3989929
6015241,1982-12-01,4363692
6015241,1985-12-01,4558963
6015241,1986-08-01,4605938
6015241,1987-04-01,4657418
6015241,1988-01-01,4721267
6015241,1988-07-01,4755070
6015241,1988-11-01,4788558
6015241,1989-03-01,4812063
6015241,1989-08-01,4860025
6015241,1989-11-01,4878773
6015241,1990-04-01,4919555
6015241,1990-06-01,4934847
6015241,1990-08-01,4949098
6015241,1990-09-01,4953994
6015241,1990-11-01,4973985
6015241,1990-12-01,4974977
6015241,1991-01-01,4982202
6015241,1991-07-01,5032032
6015241,1991-08-01,5040461
6015241,1992-06-01,5122882
6015241,1992-11-01,5162815
6015241,1992-12-01,5172989
6015241,1993-09-01,5245354
6015241,1993-11-01,5260716
6015241,1994-08-01,5338443
6015241,1994-11-01,5366307
6015241,1994-12-01,5372439
6015241,1997-07-01,5647679
6015241,1998-10-01,5816719
6015241,1999-01-01,5859656
6015242,1976-08-01,3977796
6015242,1980-02-01,4190550
6015242,1980-10-01,4228834
6015242,1984-11-01,4480939
6015242,1988-12-01,4789262
6015242,1990-11-01,4969225
6015242,1991-06-01,5022517
6015242,1991-07-01,5031759
6015242,1993-05-01,5207725
6015242,1995-04-01,5403642
6015243,1985-01-01,4496266
6015243,1985-02-01,4497858
6015243,1992-07-01,5133620
6015243,1996-04-01,5503498
6015244,1977-01-01,4000618
6015244,1983-01-01,4367978
6015244,1987-05-01,4666334
6015244,1988-11-01,4784521
6015244,1989-04-01,4818141
6015244,1989-06-01,4842442
6015244,1993-08-01,5238326
6015245,1975-11-01,3919957
6015245,1975-11-01,3921558
6015245,1976-04-01,3949693
6015245,1976-10-01,3986471
6015245,1978-09-01,4112864
6015245,1980-11-01,4232625
6015245,1982-11-01,4356789
6015245,1984-03-01,4436050
6015245,1985-02-01,4498412
6015245,1992-08-01,5135327
6015245,1994-01-01,5277521
6015246,1982-04-01,4324511
6015247,1977-12-01,4061437
6015247,1980-04-01,4199283
6015247,1981-03-01,4257166
6015247,1983-12-01,4419031
6015247,1987-02-01,4644985
6015247,1988-04-01,4736934
6015247,1988-06-01,4750248
6015247,1990-04-01,4917549
6015247,1990-08-01,4952101
6015247,1991-05-01,5017056
6015247,1991-10-01,5060363
6015247,1992-10-01,5158406
6015247,1993-06-01,5217331
6015247,1993-07-01,5230592
6015247,1995-12-01,5471724
6015247,1996-04-01,5507607
6015247,1996-08-01,5544872
6015247,1996-09-01,5551677
6015247,1997-01-01,5590986
6015247,1997-02-01,5598878
6015248,1987-09-01,4696308
6015248,1995-07-01,5433560
6015249,1980-05-01,4203691
6015249,1984-05-01,4451892
6015249,1987-04-01,4657451
6015249,1988-08-01,4765784
6015249,1989-05-01,4826370
6015249,1992-06-01,5123789
6015249,1992-08-01,5139376
6015250,1980-10-01,4226465
6015250,1983-01-01,4367993
6015250,1983-05-01,4382736
6015250,1988-03-01,4732420
6015250,1990-02-01,4900203
6015250,1994-10-01,5351990
6015250,1995-02-01,5388938
6015250,1997-09-01,5664918
6015250,1999-03-01,5888040
6015251,1995-09-01,5449259
6015252,1982-05-01,4329099
6015252,1986-11-01,4621963
6015252,1989-05-01,4834602
6015252,1991-10-01,5061136
6015252,1994-03-01,5294227
6015253,1990-06-01,4930962
6015253,1991-05-01,5017079
6015253,1991-09-01,5049017
6015253,1997-12-01,5700121
6015254,1975-01-01,3860078
6015254,1975-08-01,3897959
6015254,1981-09-01,4288087
6015254,1984-09-01,4471971
6015254,1986-02-01,4572531
6015254,1988-08-01,4762193
6015254,1990-12-01,4978103
6015254,1994-04-01,5299659
6015254,1995-07-01,5433460
6015254,1996-05-01,5513939
6015255,1976-07-01,3971485
6015255,1982-03-01,4318661
6015255,1994-01-01,5281076
6015255,1994-04-01,5306110
6015255,1994-05-01,5316433
6015256,1983-06-01,4389056
6015256,1988-02-01,4725188
6015256,1988-02-01,4726730
6015256,1988-12-01,4790716
6015256,1989-05-01,4830567
6015256,1990-07-01,4941799
6015256,1991-04-01,5007118
6015256,1991-08-01,5040939
6015256,1995-06-01,5421693
6015257,1988-08-01,4765791
6015257,1991-11-01,5062764
6015257,1993-07-01,5228373
6015257,1999-02-01,5868546
6015258,1976-02-01,3938907
6015258,1980-12-01,4236866
6015258,1982-12-01,4365929
6015258,1986-03-01,4575311
6015258,1992-07-01,5133637
6015258,1995-01-01,5380149
6015258,1995-02-01,5391926
6015258,1995-10-01,5463257
6015258,1996-09-01,5553996
6015259,1978-01-01,4070123
6015259,1983-03-01,4378194
6015259,1993-05-01,5207559
6015259,1998-05-01,5752774
6015259,1998-09-01,5807071
6015260,1975-10-01,3915679
6015260,1979-12-01,4180391
6015260,1981-06-01,4270885
6015260,1994-02-01,5287916
6015260,1994-04-01,5302300
6015261,1987-06-01,4676721
6015261,1994-01-01,5281093
6015261,1996-05-01,5516264
6015261,1996-10-01,5564900
6015261,1997-01-01,5591005
6015262,1998-09-01,5800126
6015263,1995-02-01,5389888
6015264,1988-08-01,4762466
6015264,1989-07-01,4850801
6015264,1989-09-01,4863352
6015264,1990-05-01,4921403
6015264,1991-05-01,5015150
6015264,1992-06-01,5118256
6015264,1995-05-01,5415527
6015265,1975-02-01,3867058
6015265,1982-09-01,4350472
6015265,1992-06-01,5118252
6015266,1977-04-01,4018547
6015266,1984-09-01,4472113
6015266,1994-02-01,5288214
6015266,1994-08-01,5334629
6015266,1995-03-01,5398917
6015266,1996-05-01,5515085
6015266,1996-07-01,5534186
6015267,1975-07-01,3893473
6015267,1990-09-01,4959141
6015267,1992-01-01,5080126
6015267,1992-08-01,5141405
6015267,1995-03-01,5401142
6015267,1995-08-01,5445501
6015267,1997-08-01,5655888
6015267,1998-05-01,5775560
6015268,1981-06-01,4273261
6015268,1982-01-01,4312463
6015268,1985-04-01,4509903
6015268,1992-03-01,5094596
6015268,1993-06-01,5222868
6015268,1993-08-01,5238033
6015269,1996-12-01,5586870
6015269,1997-04-01,5616008
6015269,1997-06-01,5636974
6015269,1997-08-01,5655432
6015270,1988-11-01,4787823
6015270,1989-05-01,4832578
6015271,1992-04-01,5105671
6015272,1975-04-01,3877761
6015272,1978-05-01,4088018
6015272,1979-05-01,4156548
6015272,1983-05-01,4382199
6015272,1986-12-01,4625712
6015272,1987-07-01,4683391
6015272,1987-08-01,4688998
6015272,1987-11-01,4704121
6015272,1988-08-01,4763032
6015272,1988-10-01,4779614
6015272,1989-04-01,4817586
6015272,1989-07-01,4846152
6015272,1990-01-01,4895557
6015272,1990-03-01,4908012
6015272,1990-07-01,4944722
6015272,1990-07-01,4944748
6015272,1990-09-01,4957504
6015272,1991-02-01,4994017
6015272,1991-02-01,4994078
6015272,1991-02-01,4995857
6015272,1991-03-01,5003211
6015272,1991-03-01,5003235
6015272,1991-09-01,5049134
6015272,1991-10-01,5055005
6015272,1992-01-01,5078741
6015272,1992-03-01,5092879
6015272,1992-03-01,5098256
6015272,1992-05-01,5111102
6015272,1992-05-01,5112200
6015272,1992-05-01,5112202
6015272,1992-05-01,5112292
6015272,1992-05-01,5112349
6015272,1992-06-01,5118264
6015272,1992-09-01,5145333
6015272,1993-03-01,5195877
6015272,1993-05-01,5209650
6015272,1993-05-01,5211546
6015272,1993-12-01,5267940
6015272,1994-01-01,5275580
6015272,1994-02-01,5282849
6015272,1994-03-01,5290227
6015272,1994-04-01,5300841
6015272,1994-07-01,5326344
6015272,1994-09-01,5344443
6015272,1994-12-01,5376114
6015272,1995-01-01,5385581
6015272,1995-08-01,5441535
6015272,1995-08-01,5443503
6015272,1995-11-01,5470208
6015272,1996-04-01,5507629
6015273,1987-01-01,4636150
6015273,1992-03-01,5100304
6015273,1994-01-01,5275542
6015273,1997-01-01,5597294
6015273,1997-02-01,5603612
6015273,1998-03-01,5727932
6015274,1980-01-01,4186433
6015274,1980-09-01,4221281
6015274,1984-05-01,4449168
6015274,1985-09-01,4538973
6015274,1985-10-01,4548554
6015274,1986-11-01,4621992
6015274,1988-01-01,4719446
6015274,1988-09-01,4768926
6015274,1991-07-01,5033113
6015274,1991-08-01,5041825
6015274,1993-02-01,5187472
6015274,1993-02-01,5189412
6015274,1993-06-01,5222864
6015274,1993-09-01,5242269
6015274,1994-04-01,5304037
6015274,1994-08-01,5340277
6015274,1996-06-01,5528229
6015274,1996-07-01,5541584
6015274,1997-05-01,5627527
6015274,1997-11-01,5689261
6015274,1998-04-01,5738496
6015275,1987-02-01,4642500
6015275,1987-07-01,4683391
6015275,1994-04-01,5302874
6015275,1994-09-01,5350283
6015275,1996-11-01,5576587
6015275,1997-09-01,5666014
6015275,1998-06-01,5772564
6015275,1998-07-01,5777414
6015275,1998-07-01,5783885
6015275,1998-08-01,5798454
6015275,1999-06-01,5911558
6015276,1993-01-01,5181838
6015276,1998-02-01,5713730
6015277,1982-09-01,4350479
6015277,1982-11-01,4357132
6015277,1982-12-01,4365941
6015277,1983-05-01,4384831
6015277,1984-09-01,4473343
6015277,1984-10-01,4475874
6015277,1985-01-01,4496296
6015277,1985-12-01,4557675
6015277,1986-09-01,4611975
6015277,1987-09-01,4696630
6015277,1988-05-01,4743181
6015277,1989-01-01,4795322
6015277,1989-04-01,4818198
6015277,1989-08-01,4861245
6015277,1990-11-01,4968232
6015277,1991-02-01,4992032
6015277,1991-02-01,4993928
6015277,1991-03-01,4997350
6015277,1992-01-01,5082432
6015277,1992-02-01,5085565
6015277,1993-10-01,5252046
6015277,1993-10-01,5256044
6015277,1994-07-01,5329788
6015277,1995-09-01,5447420
6015277,1995-12-01,5478219
6015277,1997-08-01,5660539
6015277,1998-02-01,5720602
6015277,1999-02-01,5873711
6015278,1988-02-01,4722652
6015279,1979-11-01,4174931
6015280,1978-11-01,4126292
6015280,1988-05-01,4741507
6015280,1990-09-01,4954308
6015280,1992-06-01,5123826
6015280,1994-04-01,5302101
6015280,1997-07-01,5645864
6015281,1989-02-01,4808355
6015282,1990-03-01,4911633
6015282,1991-03-01,5002478
6015282,1996-04-01,5510071
6015283,1976-03-01,3941548
6015283,1980-06-01,4207051
6015283,1981-01-01,4243369
6015283,1981-06-01,4273524
6015283,1983-09-01,4403810
6015283,1983-10-01,4408981
6015283,1988-01-01,4718845
6015283,1990-05-01,4929166
6015283,1990-07-01,4938682
6015283,1990-11-01,4969812
6015283,1991-10-01,5052908
6015283,1992-04-01,5104308
6015283,1993-11-01,5261809
6015283,1996-11-01,5578333
6015283,1998-01-01,5707666
6015284,1975-06-01,3890308
6015284,1989-11-01,4879077
6015284,1992-10-01,5158783
6015284,1994-09-01,5348463
6015284,1999-03-01,5879597
6015285,1987-12-01,4714632
6015285,1989-04-01,4822642
6015285,1993-02-01,5183401
6015285,1993-04-01,5202303
6015285,1993-08-01,5232357
6015285,1993-09-01,5248251
6015285,1993-10-01,5250489
6015285,1993-11-01,5258349
6015285,1993-11-01,5259754
6015285,1994-01-01,5281128
6015285,1994-07-01,5326253
6015285,1995-04-01,5405260
6015285,1995-06-01,5425632
6015285,1995-11-01,5466651
6015285,1995-12-01,5476823
6015285,1996-04-01,5509798
6015285,1997-05-01,5629067
6015285,1998-10-01,5823761
6015286,1975-06-01,3891381
6015286,1980-11-01,4235588
6015286,1983-12-01,4419072
6015286,1986-07-01,4597732
6015286,1995-11-01,5466149
6015287,1986-10-01,4616993
6015288,1975-05-01,3884667
6015288,1977-06-01,4028052
6015288,1988-06-01,4752268
6015288,1990-12-01,4979919
6015288,1993-04-01,5201682
6015288,1996-12-01,5588830
6015289,1975-09-01,3906634
6015289,1976-04-01,3949478
6015289,1977-03-01,4014096
6015289,1979-07-01,4160322
6015289,1980-01-01,4183141
6015289,1981-08-01,4284405
6015289,1982-04-01,4324546
6015289,1982-11-01,4360341
6015289,1983-11-01,4415330
6015289,1985-01-01,4494931
6015289,1986-07-01,4597739
6015289,1986-09-01,4611288
6015289,1987-04-01,4656860
6015289,1987-05-01,4663720
6015289,1988-05-01,4742464
6015289,1989-06-01,4837732
6015289,1989-07-01,4850864
6015289,1991-01-01,4983120
6015289,1991-04-01,5011405
6015289,1991-06-01,5027281
6015289,1992-03-01,5100316
6015289,1992-07-01,5131843
6015289,1992-08-01,5139419
6015289,1996-05-01,5518397
6015290,1987-02-01,4642738
6015290,1987-06-01,4673351
6015290,1987-07-01,4680011
6015290,1987-12-01,4711630
6015290,1990-02-01,4902225
6015291,1982-12-01,4365955
6015291,1989-12-01,4886453
6015291,1991-01-01,4981437
6015291,1991-10-01,5057014
6015291,1993-03-01,5190455
6015291,1994-01-01,5281135
6015291,1994-08-01,5334017
6015291,1995-07-01,5431564
6015291,1998-01-01,5707233
6015291,1998-09-01,5807102
6015292,1987-02-01,4642942
6015292,1994-10-01,5353552
6015292,1995-11-01,5464362
6015293,1976-03-01,3943592
6015293,1978-03-01,4079478
6015293,1984-12-01,4488327
6015293,1986-04-01,4582059
6015293,1987-01-01,4638521
6015293,1989-11-01,4879781
6015293,1991-04-01,5005246
6015293,1991-10-01,5061272
6015293,1993-04-01,5205302
6015293,1993-06-01,5217475
6015293,1993-07-01,5226197
6015293,1994-02-01,5282814
6015293,1994-08-01,5339480
6015293,1995-08-01,5438726
6015293,1996-07-01,5530981
6015293,1996-10-01,5569278
6015293,1997-02-01,5604951
6015293,1997-03-01,5613262
6015293,1998-04-01,5735864
6015293,1998-12-01,5842247
6015294,1988-03-01,4728331
6015294,1991-09-01,5049073
6015294,1992-07-01,5133662
6015294,1995-07-01,5433607
6015294,1995-11-01,5470230
6015295,1977-07-01,4035616
6015295,1978-10-01,4117608
6015295,1980-02-01,4189853
6015295,1980-03-01,4193213
6015295,1980-04-01,4195424
6015295,1980-09-01,4219944
6015295,1981-12-01,4306141
6015295,1993-12-01,5273320
6015296,1978-07-01,4099340
6015296,1985-09-01,4543067
6015296,1990-11-01,4971562
6015296,1998-06-01,5772444
6015297,1982-08-01,4345315
6015297,1990-02-01,4903990
6015297,1996-06-01,5522732
6015297,1997-04-01,5618182
6015297,1997-06-01,5642334
6015298,1982-08-01,4345805
6015298,1990-04-01,4913657
6015298,1997-04-01,5620210
6015299,1975-03-01,3871728
6015299,1983-12-01,4419626
6015299,1984-07-01,4461522
6015299,1985-10-01,4548452
6015299,1985-11-01,4552420
6015299,1987-11-01,4705332
6015299,1987-11-01,4707039
6015299,1989-12-01,4886474
6015299,1990-01-01,4891023
6015299,1990-04-01,4917616
6015299,1990-08-01,4950172
6015299,1990-11-01,4973260
6015299,1991-06-01,5024609
6015299,1991-06-01,5026292
6015299,1991-07-01,5035631
6015299,1991-07-01,5035632
6015299,1991-09-01,5051099
6015299,1991-12-01,5071371
6015299,1992-01-01,5082459
6015299,1992-03-01,5096435
6015299,1992-03-01,5098306
6015299,1992-10-01,5156554
6015299,1992-10-01,5158471
6015299,1992-11-01,5161987
6015299,1992-11-01,5162002
6015299,1993-03-01,5192220
6015299,1993-07-01,5224867
6015299,1993-10-01,5249988
6015299,1993-11-01,5259768
6015299,1993-11-01,5259793
6015299,1994-05-01,5309630
6015299,1994-08-01,5336111
6015299,1994-12-01,5376012
6015299,1995-02-01,5393234
6015299,1996-06-01,5522737
6015299,1996-12-01,5580257
6015300,1994-02-01,5289340
6015300,1994-08-01,5335146
6015300,1994-10-01,5352123
6015300,1996-12-01,5583867
6015301,1994-08-01,5334029
6015301,1994-11-01,5362243
6015301,1996-01-01,5485351
6015301,1997-02-01,5602719
6015301,1997-07-01,5651688
6015301,1998-07-01,5785535
6015302,1975-11-01,3918784
6015302,1982-10-01,4355853
6015302,1987-08-01,4684188
6015302,1987-08-01,4687270
6015302,1987-08-01,4688149
6015302,1987-08-01,4689718
6015302,1987-08-01,4689752
6015302,1987-12-01,4713026
6015302,1988-05-01,4747791
6015302,1989-03-01,4811168
6015302,1990-01-01,4894018
6015302,1990-03-01,4909745
6015302,1991-06-01,5023752
6015302,1993-05-01,5207587
6015302,1994-02-01,5285011
6015302,1994-03-01,5295842
6015302,1994-05-01,5310353
6015302,1994-10-01,5353190
6015302,1995-12-01,5474475
6015302,1996-04-01,5510948
6015302,1996-04-01,5513077
6015302,1996-12-01,5581130
6015302,1997-03-01,5608611
6015302,1998-03-01,5727956
6015302,1998-06-01,5764487
6015303,1975-02-01,3868161
6015303,1989-10-01,4872081
6015303,1989-10-01,4872087
6015303,1990-07-01,4939615
6015303,1995-12-01,5472350
6015303,1996-04-01,5510760
6015303,1997-01-01,5594205
6015303,1997-03-01,5613874
6015304,1988-01-01,4718867
6015304,1991-07-01,5030140
6015304,1991-09-01,5047041
6015304,1992-12-01,5174771
6015304,1997-01-01,5591050
6015304,1998-09-01,5813871
6015304,1999-03-01,5876247
6015305,1993-09-01,5242311
6015305,1995-01-01,5383797
6015305,1997-11-01,5688133
6015306,1998-05-01,5746612
6015307,1985-06-01,4525610
6015307,1995-06-01,5425659
6015307,1995-07-01,5429518
6015307,1995-12-01,5472350
6015307,1996-06-01,5526225
6015308,1994-02-01,5283714
6015308,1996-10-01,5561589
6015308,1996-12-01,5580182
6015308,1997-04-01,5619398
6015308,1999-02-01,5870283
6015309,1994-11-01,5368493
6015309,1995-09-01,5451168
6015309,1997-11-01,5683258
6015309,1999-07-01,5921792
6015310,1977-05-01,4023877
6015310,1980-11-01,4235500
6015310,1983-11-01,4416497
6015310,1984-10-01,4477137
6015310,1985-04-01,4509811
6015310,1987-01-01,4639063
6015310,1989-04-01,4824391
6015310,1996-08-01,5542851
6015311,1975-07-01,3893173
6015311,1980-09-01,4221448
6015311,1988-01-01,4721348
6015311,1988-02-01,4724310
6015311,1988-04-01,4735578
6015311,1989-12-01,4887188
6015311,1990-07-01,4938716
6015311,1990-10-01,4961710
6015311,1991-04-01,5012078
6015311,1991-05-01,5013255
6015311,1991-07-01,5033972
6015311,1991-09-01,5051566
6015311,1992-02-01,5091618
6015311,1993-11-01,5259777
6015311,1994-06-01,5321247
6015311,1994-07-01,5330363
6015311,1994-08-01,5334034
6015311,1994-08-01,5334827
6015311,1994-08-01,5336877
6015311,1995-03-01,5395259
6015311,1995-10-01,5463210
6015311,1997-09-01,5667397
6015311,1997-10-01,5674085
6015311,1999-02-01,5872353
6015311,1999-04-01,5898159
6015311,1999-06-01,5911587
6015311,1999-06-01,5917177
6015311,1999-08-01,5936222
6015312,1987-08-01,4688865
6015312,1989-07-01,4846735
6015312,1993-01-01,5181861
6015312,1994-04-01,5302137
6015312,1995-09-01,5449299
6015312,1995-09-01,5451170
6015313,1979-05-01,4153325
6015313,1980-01-01,4181393
6015313,1984-08-01,4466050
6015313,1994-05-01,5309634
6015313,1995-03-01,5397251
6015313,1995-04-01,5403195
6015313,1995-05-01,5420762
6015313,1995-08-01,5439384
6015313,1996-01-01,5484186
6015313,1997-07-01,5647761
6015314,1990-01-01,4892485
6015314,1992-03-01,5097383
6015314,1995-01-01,5385486
6015314,1997-04-01,5620337
6015315,1977-07-01,4035054
6015315,1984-06-01,4456324
6015315,1989-04-01,4824399
6015315,1989-08-01,4859197
6015315,1989-09-01,4867703
6015315,1991-01-01,4981445
6015315,1991-08-01,5041020
6015315,1992-03-01,5100344
6015315,1992-12-01,5167532
6015315,1995-10-01,5454736
6015315,1996-05-01,5516307
6015315,1997-11-01,5691251
6015316,1978-03-01,4077694
6015316,1984-09-01,4469394
6015316,1992-08-01,5137454
6015316,1993-03-01,5190483
6015316,1995-10-01,5462456
6015316,1998-08-01,5788539
6015317,1994-07-01,5327868
6015317,1998-03-01,5727384
6015317,1998-06-01,5769055
6015317,1998-08-01,5797775
6015318,1985-12-01,4557696
6015318,1987-09-01,4695260
6015318,1987-10-01,4702714
6015318,1988-10-01,4778414
6015318,1989-03-01,4813896
6015318,1990-03-01,4909766
6015318,1991-02-01,4990111
6015318,1991-04-01,5007866
6015318,1991-05-01,5018994
6015318,1991-09-01,5049099
6015318,1991-11-01,5067919
6015318,1994-11-01,5366393
6015319,1994-05-01,5314362
6015320,1991-01-01,4984528
6015320,1994-11-01,5366397
6015320,1996-04-01,5507673
6015320,1997-07-01,5647315
6015320,1998-11-01,5839930
6015321,1988-02-01,4722708
6015321,1988-09-01,4773883
6015321,1996-07-01,5537948
6015321,1998-08-01,5788547
6015322,1978-07-01,4097977
6015322,1986-12-01,4626196
6015322,1989-03-01,4810188
6015322,1989-07-01,4846671
6015322,1989-08-01,4861264
6015322,1992-05-01,5112218
6015322,1992-11-01,5160255
6015322,1994-11-01,5364264
