sno,citing,cited,ncites
70100,4173963,3938491,16
70101,4174697,3938491,16
70102,4207852,3938491,16
70103,4233951,3938491,16
70104,4270510,3938491,16
70105,4329950,3938491,16
70106,4395981,3938491,16
70107,4501256,3938491,16
70108,4641627,3938491,16
70109,4817577,3938491,16
70110,4911126,3938491,16
70111,5056481,3938491,16
70112,5551397,3938491,16
70113,4464866,3938492,10
70114,5951387,3938492,10
70115,6116989,3938492,10
70116,6478661,3938492,10
70117,6547167,3938492,10
70118,6827071,3938492,10
70119,6892959,3938492,10
70120,6957783,3938492,10
70121,6983867,3938492,10
70122,7000853,3938492,10
70123,4062340,3938493,8
70124,4074675,3938493,8
70125,4667652,3938493,8
70126,4924846,3938493,8
70127,5355558,3938493,8
70128,5483947,3938493,8
70129,5829426,3938493,8
70130,6755187,3938493,8
70131,4108142,3938494,20
70132,4342259,3938494,20
70133,4422435,3938494,20
70134,4446846,3938494,20
70135,4478205,3938494,20
70136,4488534,3938494,20
70137,4508097,3938494,20
70138,4593676,3938494,20
70139,4679544,3938494,20
70140,4773384,3938494,20
70141,4930491,3938494,20
70142,5086753,3938494,20
70143,5694917,3938494,20
70144,5826497,3938494,20
70145,6095133,3938494,20
70146,6142143,3938494,20
70147,6588415,3938494,20
70148,6705307,3938494,20
70149,6761160,3938494,20
70150,6951213,3938494,20
70151,4074675,3938495,9
70152,4342259,3938495,9
70153,4487116,3938495,9
70154,4584984,3938495,9
70155,4759338,3938495,9
70156,5070776,3938495,9
70157,5404795,3938495,9
70158,5960782,3938495,9
70159,6125837,3938495,9
70160,4026263,3938496,7
70161,4091794,3938496,7
70162,4119081,3938496,7
70163,4137896,3938496,7
70164,4183347,3938496,7
70165,4197829,3938496,7
70166,4291670,3938496,7
70167,4018212,3938497,21
70168,4077391,3938497,21
70169,4082079,3938497,21
70170,4083357,3938497,21
70171,4196721,3938497,21
70172,4203357,3938497,21
70173,4203427,3938497,21
70174,4236508,3938497,21
70175,4378790,3938497,21
70176,4520794,3938497,21
70177,4619244,3938497,21
70178,4696285,3938497,21
70179,4781174,3938497,21
70180,4781646,3938497,21
70181,4848320,3938497,21
70182,4850339,3938497,21
70183,4877933,3938497,21
70184,5113845,3938497,21
70185,5139010,3938497,21
70186,5915376,3938497,21
70187,5924415,3938497,21
70188,4217482,3938498,14
70189,4503320,3938498,14
70190,4549527,3938498,14
70191,4663710,3938498,14
70192,4672179,3938498,14
70193,4967061,3938498,14
70194,5379683,3938498,14
70195,5575194,3938498,14
70196,5582755,3938498,14
70197,5596514,3938498,14
70198,5809994,3938498,14
70199,5827556,3938498,14
70200,5938961,3938498,14
70201,6018150,3938498,14
70202,4651733,3938499,12
70203,4787899,3938499,12
70204,5275622,3938499,12
70205,5397345,3938499,12
70206,5662700,3938499,12
70207,6017364,3938499,12
70208,6030413,3938499,12
70209,6416535,3938499,12
70210,6610085,3938499,12
70211,6702844,3938499,12
70212,6814748,3938499,12
70213,6860901,3938499,12
70214,4197856,3938500,4
70215,5119826,3938500,4
70216,5291785,3938500,4
70217,5428998,3938500,4
70218,4169464,3938501,21
70219,4173981,3938501,21
70220,4430083,3938501,21
70221,4573476,3938501,21
70222,4694838,3938501,21
70223,4961731,3938501,21
70224,4973306,3938501,21
70225,5016640,3938501,21
70226,5195990,3938501,21
70227,5306262,3938501,21
70228,5348545,3938501,21
70229,5401258,3938501,21
70230,5445625,3938501,21
70231,5480392,3938501,21
70232,5885259,3938501,21
70233,5941872,3938501,21
70234,6083213,3938501,21
70235,6475195,3938501,21
70236,6558368,3938501,21
70237,6595983,3938501,21
70238,6699263,3938501,21
70239,4103677,3938502,159
70240,4140022,3938502,159
70241,4205686,3938502,159
70242,4209022,3938502,159
70243,4217516,3938502,159
70244,4269066,3938502,159
70245,4327738,3938502,159
70246,4344327,3938502,159
70247,4349032,3938502,159
70248,4349033,3938502,159
70249,4354502,3938502,159
70250,4375818,3938502,159
70251,4409982,3938502,159
70252,4417583,3938502,159
70253,4462408,3938502,159
70254,4509947,3938502,159
70255,4582067,3938502,159
70256,4587972,3938502,159
70257,4605009,3938502,159
70258,4637401,3938502,159
70259,4665925,3938502,159
70260,4697595,3938502,159
70261,4706681,3938502,159
70262,4753223,3938502,159
70263,4757821,3938502,159
70264,4759372,3938502,159
70265,4770185,3938502,159
70266,4771788,3938502,159
70267,4794931,3938502,159
70268,4796634,3938502,159
70269,4802490,3938502,159
70270,4823800,3938502,159
70271,4841977,3938502,159
70272,4860758,3938502,159
70273,4887606,3938502,159
70274,4889128,3938502,159
70275,4911172,3938502,159
70276,4917097,3938502,159
70277,4955385,3938502,159
70278,5000185,3938502,159
70279,5002058,3938502,159
70280,5010886,3938502,159
70281,5020539,3938502,159
70282,5027659,3938502,159
70283,5029588,3938502,159
70284,5070882,3938502,159
70285,5076278,3938502,159
70286,5081993,3938502,159
70287,5109861,3938502,159
70288,5115814,3938502,159
70289,5117831,3938502,159
70290,5135001,3938502,159
70291,5183048,3938502,159
70292,5240004,3938502,159
70293,5243976,3938502,159
70294,5243988,3938502,159
70295,5247938,3938502,159
70296,5313949,3938502,159
70297,5316001,3938502,159
70298,5318595,3938502,159
70299,5353798,3938502,159
70300,5354220,3938502,159
70301,5368035,3938502,159
70302,5368037,3938502,159
70303,5372138,3938502,159
70304,5385148,3938502,159
70305,5421338,3938502,159
70306,5438997,3938502,159
70307,5445144,3938502,159
70308,5456259,3938502,159
70309,5457359,3938502,159
70310,5465726,3938502,159
70311,5486170,3938502,159
70312,5524630,3938502,159
70313,5536250,3938502,159
70314,5546948,3938502,159
70315,5562620,3938502,159
70316,5571086,3938502,159
70317,5582178,3938502,159
70318,5599306,3938502,159
70319,5603327,3938502,159
70320,5606974,3938502,159
70321,5609574,3938502,159
70322,5630837,3938502,159
70323,5651364,3938502,159
70324,5676151,3938502,159
70325,5699805,3938502,159
70326,5704361,3938502,159
70327,5713363,3938502,159
70328,5713860,3938502,159
70329,5715825,3938502,159
70330,5770800,3938502,159
70331,5779644,3938502,159
70332,5846205,3938502,159
70333,5855563,3938502,159
70334,5857974,3938502,159
70335,5865178,3938502,159
70336,5902245,3938502,159
70337,5916210,3938502,159
70338,5924993,3938502,159
70339,5938615,3938502,159
70340,5938616,3938502,159
70341,5947905,3938502,159
70342,6017312,3938502,159
70343,6039693,3938502,159
70344,6049958,3938502,159
70345,6053868,3938502,159
70346,6059731,3938502,159
70347,6099475,3938502,159
70348,6117101,3938502,159
70349,6120454,3938502,159
70350,6123673,3938502,159
70351,6129672,3938502,159
70352,6135976,3938502,159
70353,6165127,3938502,159
70354,6171247,3938502,159
70355,6174286,3938502,159
70356,6178346,3938502,159
70357,6221015,3938502,159
70358,6224556,3938502,159
70359,6228032,3938502,159
70360,6230568,3938502,159
70361,6283920,3938502,159
70362,6306096,3938502,159
70363,6344037,3938502,159
70364,6364840,3938502,159
70365,6383151,3938502,159
70366,6398736,3938502,159
70367,6409673,3938502,159
70368,6421565,3938502,159
70369,6500174,3938502,159
70370,6544187,3938502,159
70371,6572553,3938502,159
70372,6572554,3938502,159
70373,6585655,3938502,159
70374,6599288,3938502,159
70375,6607502,3938502,159
70376,6618916,3938502,159
70377,6645147,3938502,159
70378,6652515,3938502,159
70379,6709396,3938502,159
70380,6752805,3938502,159
70381,6758847,3938502,159
70382,6764450,3938502,159
70383,6855144,3938502,159
70384,6869431,3938502,159
70385,6872205,3938502,159
70386,6899682,3938502,159
70387,6921371,3938502,159
70388,6954977,3938502,159
70389,6962567,3938502,159
70390,6964660,3938502,159
70391,6966908,3938502,159
70392,6997925,3938502,159
70393,7037270,3938502,159
70394,7037271,3938502,159
70395,7044135,3938502,159
70396,7131948,3938502,159
70397,7147655,3938502,159
70398,4638185,3938503,3
70399,5582183,3938503,3
70400,5913831,3938503,3
70401,4016867,3938504,14
70402,4228801,3938504,14
70403,4289848,3938504,14
70404,4302855,3938504,14
70405,4350151,3938504,14
70406,4643194,3938504,14
70407,4646752,3938504,14
70408,4942882,3938504,14
70409,5109869,3938504,14
70410,5342384,3938504,14
70411,5379754,3938504,14
70412,5471756,3938504,14
70413,5496272,3938504,14
70414,6530879,3938504,14
70415,4386606,3938505,15
70416,4592746,3938505,15
70417,4610672,3938505,15
70418,4655226,3938505,15
70419,4832694,3938505,15
70420,5115816,3938505,15
70421,5246011,3938505,15
70422,5331972,3938505,15
70423,5429610,3938505,15
70424,5618296,3938505,15
70425,5651372,3938505,15
70426,5685864,3938505,15
70427,5733261,3938505,15
70428,6638235,3938505,15
70429,6758824,3938505,15
70430,4080966,3938506,6
70431,4223682,3938506,6
70432,4290434,3938506,6
70433,4791931,3938506,6
70434,4817013,3938506,6
70435,4819653,3938506,6
70436,4094321,3938507,32
70437,4094322,3938507,32
70438,4102332,3938507,32
70439,4108166,3938507,32
70440,4180078,3938507,32
70441,4276888,3938507,32
70442,4596256,3938507,32
70443,4658830,3938507,32
70444,4688575,3938507,32
70445,4862896,3938507,32
70446,4889131,3938507,32
70447,4889134,3938507,32
70448,4909260,3938507,32
70449,5191891,3938507,32
70450,5226425,3938507,32
70451,5317269,3938507,32
70452,5339823,3938507,32
70453,5365935,3938507,32
70454,5428640,3938507,32
70455,5465727,3938507,32
70456,5467775,3938507,32
70457,5581369,3938507,32
70458,5583413,3938507,32
70459,5586556,3938507,32
70460,5613495,3938507,32
70461,5656919,3938507,32
70462,5931791,3938507,32
70463,6115629,3938507,32
70464,6212427,3938507,32
70465,6430436,3938507,32
70466,6701183,3938507,32
70467,7117031,3938507,32
70468,4200089,3938508,10
70469,4592344,3938508,10
70470,4671260,3938508,10
70471,5307790,3938508,10
70472,5919116,3938508,10
70473,6406404,3938508,10
70474,6406405,3938508,10
70475,6413231,3938508,10
70476,6436034,3938508,10
70477,7083548,3938508,10
70478,4245627,3938509,16
70479,4290425,3938509,16
70480,4382439,3938509,16
70481,4516572,3938509,16
70482,4685153,3938509,16
70483,4719906,3938509,16
70484,4862877,3938509,16
70485,4873968,3938509,16
70486,4941261,3938509,16
70487,4977890,3938509,16
70488,5058576,3938509,16
70489,5409451,3938509,16
70490,5868692,3938509,16
70491,5916186,3938509,16
70492,6981956,3938509,16
70493,6991612,3938509,16
70494,4159116,3938510,5
70495,4813406,3938510,5
70496,5613938,3938510,5
70497,6514222,3938510,5
70498,6740057,3938510,5
70499,4224938,3938511,5
70500,5398714,3938511,5
70501,6513519,3938511,5
70502,6606990,3938511,5
70503,7083362,3938511,5
70504,4197841,3938512,6
70505,4622963,3938512,6
70506,4665910,3938512,6
70507,5685298,3938512,6
70508,6196220,3938512,6
70509,6443149,3938512,6
70510,4212308,3938513,13
70511,4424817,3938513,13
70512,4572210,3938513,13
70513,4883466,3938513,13
70514,4902421,3938513,13
70515,5338294,3938513,13
70516,5494044,3938513,13
70517,5575777,3938513,13
70518,5702367,3938513,13
70519,6045540,3938513,13
70520,6102699,3938513,13
70521,6796965,3938513,13
70522,7025754,3938513,13
70523,4349129,3938514,24
70524,4410323,3938514,24
70525,4413988,3938514,24
70526,4592492,3938514,24
70527,4640440,3938514,24
70528,4643719,3938514,24
70529,4873100,3938514,24
70530,5242422,3938514,24
70531,5308322,3938514,24
70532,5333761,3938514,24
70533,5339988,3938514,24
70534,5372281,3938514,24
70535,5452823,3938514,24
70536,5538506,3938514,24
70537,5836922,3938514,24
70538,5848993,3938514,24
70539,6296150,3938514,24
70540,6315761,3938514,24
70541,6319235,3938514,24
70542,6547099,3938514,24
70543,6669689,3938514,24
70544,6758374,3938514,24
70545,6772915,3938514,24
70546,6913604,3938514,24
70547,3996933,3938515,22
70548,4077407,3938515,22
70549,4217898,3938515,22
70550,4449981,3938515,22
70551,4454879,3938515,22
70552,4469671,3938515,22
70553,4629449,3938515,22
70554,4764380,3938515,22
70555,4851232,3938515,22
70556,4871542,3938515,22
70557,4875479,3938515,22
70558,4961931,3938515,22
70559,5484604,3938515,22
70560,5676699,3938515,22
70561,5988169,3938515,22
70562,6007837,3938515,22
70563,6030375,3938515,22
70564,6139535,3938515,22
70565,6174545,3938515,22
70566,6183461,3938515,22
70567,6805877,3938515,22
70568,6939558,3938515,22
70569,4240418,3938516,13
70570,4274403,3938516,13
70571,4846168,3938516,13
70572,5337740,3938516,13
70573,5529059,3938516,13
70574,5612053,3938516,13
70575,5715810,3938516,13
70576,5738865,3938516,13
70577,5962009,3938516,13
70578,6116239,3938516,13
70579,6234169,3938516,13
70580,6387394,3938516,13
70581,6575160,3938516,13
70582,3999543,3938518,3
70583,4116196,3938518,3
70584,5356380,3938518,3
70585,5314421,3938519,3
70586,5495748,3938519,3
70587,5507525,3938519,3
70588,4011288,3938520,51
70589,4019512,3938520,51
70590,4020839,3938520,51
70591,4022258,3938520,51
70592,4203443,3938520,51
70593,4262671,3938520,51
70594,4296786,3938520,51
70595,4370992,3938520,51
70596,4392850,3938520,51
70597,4392851,3938520,51
70598,4393909,3938520,51
70599,4411662,3938520,51
70600,4432755,3938520,51
70601,4434823,3938520,51
70602,4458733,3938520,51
70603,4475914,3938520,51
70604,4507113,3938520,51
70605,4523691,3938520,51
70606,4576594,3938520,51
70607,4581014,3938520,51
70608,4610683,3938520,51
70609,4623343,3938520,51
70610,4624667,3938520,51
70611,4722733,3938520,51
70612,4787898,3938520,51
70613,4822351,3938520,51
70614,4834152,3938520,51
70615,4997430,3938520,51
70616,5290253,3938520,51
70617,5584825,3938520,51
70618,5599302,3938520,51
70619,5636660,3938520,51
70620,5643211,3938520,51
70621,5672162,3938520,51
70622,5687865,3938520,51
70623,5697917,3938520,51
70624,5722953,3938520,51
70625,5769138,3938520,51
70626,5800388,3938520,51
70627,5810001,3938520,51
70628,5846233,3938520,51
70629,5865795,3938520,51
70630,5875976,3938520,51
70631,5891085,3938520,51
70632,5893397,3938520,51
70633,5919159,3938520,51
70634,5921967,3938520,51
70635,6021824,3938520,51
70636,6032812,3938520,51
70637,6123122,3938520,51
70638,6408904,3938520,51
70639,4030500,3938521,18
70640,4117847,3938521,18
70641,4241735,3938521,18
70642,4344434,3938521,18
70643,4351322,3938521,18
70644,4496356,3938521,18
70645,4615692,3938521,18
70646,5188623,3938521,18
70647,5312384,3938521,18
70648,5421827,3938521,18
70649,5520669,3938521,18
70650,5557966,3938521,18
70651,5741239,3938521,18
70652,5941860,3938521,18
70653,5947992,3938521,18
70654,6168609,3938521,18
70655,6540728,3938521,18
70656,6746432,3938521,18
70657,3995638,3938522,46
70658,4044768,3938522,46
70659,4069821,3938522,46
70660,4145464,3938522,46
70661,4259387,3938522,46
70662,4268340,3938522,46
70663,4319572,3938522,46
70664,4352356,3938522,46
70665,4372309,3938522,46
70666,4500315,3938522,46
70667,4537590,3938522,46
70668,4540454,3938522,46
70669,4589877,3938522,46
70670,4592751,3938522,46
70671,4643726,3938522,46
70672,4670011,3938522,46
70673,4935022,3938522,46
70674,4960477,3938522,46
70675,4994037,3938522,46
70676,5009650,3938522,46
70677,5021050,3938522,46
70678,5098423,3938522,46
70679,5100397,3938522,46
70680,5171237,3938522,46
70681,5176668,3938522,46
70682,5413570,3938522,46
70683,5415644,3938522,46
70684,5451442,3938522,46
70685,5599338,3938522,46
70686,5607414,3938522,46
70687,5611879,3938522,46
70688,5611981,3938522,46
70689,5733490,3938522,46
70690,5785697,3938522,46
70691,5855798,3938522,46
70692,5972505,3938522,46
70693,6100207,3938522,46
70694,6127594,3938522,46
70695,6140550,3938522,46
70696,6369292,3938522,46
70697,6460484,3938522,46
70698,6465379,3938522,46
70699,6485667,3938522,46
70700,6497694,3938522,46
70701,6548731,3938522,46
70702,6863665,3938522,46
70703,3987794,3938523,17
70704,4596244,3938523,17
70705,4601717,3938523,17
70706,4731070,3938523,17
70707,5354400,3938523,17
70708,5389094,3938523,17
70709,5454803,3938523,17
70710,5496428,3938523,17
70711,5542943,3938523,17
70712,5577540,3938523,17
70713,5620430,3938523,17
70714,5662636,3938523,17
70715,5681303,3938523,17
70716,5704930,3938523,17
70717,6328722,3938523,17
70718,6702798,3938523,17
70719,7150354,3938523,17
70720,4467478,3938524,15
70721,4483339,3938524,15
70722,4795466,3938524,15
70723,4871365,3938524,15
70724,4927410,3938524,15
70725,6015431,3938524,15
70726,6331188,3938524,15
70727,6352553,3938524,15
70728,6352561,3938524,15
70729,6361637,3938524,15
70730,6413270,3938524,15
70731,6517570,3938524,15
70732,6520986,3938524,15
70733,6551350,3938524,15
70734,6613072,3938524,15
70735,6099523,3938525,3
70736,6475215,3938525,3
70737,6780184,3938525,3
70738,4074719,3938526,31
70739,4142529,3938526,31
70740,4227535,3938526,31
70741,4242462,3938526,31
70742,4702246,3938526,31
70743,4719919,3938526,31
70744,4763657,3938526,31
70745,4783369,3938526,31
70746,4961422,3938526,31
70747,4989601,3938526,31
70748,5007433,3938526,31
70749,5197466,3938526,31
70750,5976167,3938526,31
70751,6117155,3938526,31
70752,6296652,3938526,31
70753,6346103,3938526,31
70754,6391005,3938526,31
70755,6493592,3938526,31
70756,6516226,3938526,31
70757,6522927,3938526,31
70758,6539264,3938526,31
70759,6542780,3938526,31
70760,6549797,3938526,31
70761,6549810,3938526,31
70762,6556869,3938526,31
70763,6560491,3938526,31
70764,6622051,3938526,31
70765,6671557,3938526,31
70766,6904324,3938526,31
70767,6912424,3938526,31
70768,7118555,3938526,31
70769,3982542,3938527,72
70770,4085756,3938527,72
70771,4311143,3938527,72
70772,4654028,3938527,72
70773,4711238,3938527,72
70774,4732149,3938527,72
70775,5026370,3938527,72
70776,5116332,3938527,72
70777,5271385,3938527,72
70778,5334198,3938527,72
70779,5405360,3938527,72
70780,5439464,3938527,72
70781,5458598,3938527,72
70782,5480409,3938527,72
70783,5507744,3938527,72
70784,5527313,3938527,72
70785,5556563,3938527,72
70786,5573534,3938527,72
70787,5573535,3938527,72
70788,5578030,3938527,72
70789,5800427,3938527,72
70790,5810810,3938527,72
70791,5913874,3938527,72
70792,5914062,3938527,72
70793,5954715,3938527,72
70794,6050996,3938527,72
70795,6059781,3938527,72
70796,6063085,3938527,72
70797,6068626,3938527,72
70798,6090109,3938527,72
70799,6152923,3938527,72
70800,6187003,3938527,72
70801,6193672,3938527,72
70802,6228083,3938527,72
70803,6267761,3938527,72
70804,6277117,3938527,72
70805,6334861,3938527,72
70806,6346102,3938527,72
70807,6358273,3938527,72
70808,6379350,3938527,72
70809,6391028,3938527,72
70810,6409728,3938527,72
70811,6451018,3938527,72
70812,6461357,3938527,72
70813,6511480,3938527,72
70814,6544260,3938527,72
70815,6585735,3938527,72
70816,6645203,3938527,72
70817,6682528,3938527,72
70818,6695839,3938527,72
70819,6712810,3938527,72
70820,6726682,3938527,72
70821,6726686,3938527,72
70822,6887240,3938527,72
70823,6932810,3938527,72
70824,6939346,3938527,72
70825,6960210,3938527,72
70826,6997941,3938527,72
70827,7033354,3938527,72
70828,7083618,3938527,72
70829,7090673,3938527,72
70830,7101371,3938527,72
70831,7101372,3938527,72
70832,7101373,3938527,72
70833,7118570,3938527,72
70834,7118587,3938527,72
70835,7131970,3938527,72
70836,7131971,3938527,72
70837,7135020,3938527,72
70838,7147638,3938527,72
70839,7150097,3938527,72
70840,7150749,3938527,72
70841,4086665,3938528,32
70842,4140126,3938528,32
70843,4200107,3938528,32
70844,4400833,3938528,32
70845,4469101,3938528,32
70846,4501029,3938528,32
70847,4617932,3938528,32
70848,4662884,3938528,32
70849,4787899,3938528,32
70850,5104399,3938528,32
70851,5180392,3938528,32
70852,5275622,3938528,32
70853,5397345,3938528,32
70854,5662700,3938528,32
70855,6017364,3938528,32
70856,6030413,3938528,32
70857,6241742,3938528,32
70858,6254617,3938528,32
70859,6416535,3938528,32
70860,6488692,3938528,32
70861,6565581,3938528,32
70862,6610085,3938528,32
70863,6652543,3938528,32
70864,6702844,3938528,32
70865,6811555,3938528,32
70866,6814748,3938528,32
70867,6860901,3938528,32
70868,6884251,3938528,32
70869,6890338,3938528,32
70870,6986751,3938528,32
70871,6991615,3938528,32
70872,7011643,3938528,32
70873,3995642,3938529,59
70874,4212304,3938529,59
70875,4266999,3938529,59
70876,4276874,3938529,59
70877,4432757,3938529,59
70878,4447239,3938529,59
70879,4692152,3938529,59
70880,4813925,3938529,59
70881,4909785,3938529,59
70882,4931037,3938529,59
70883,4955859,3938529,59
70884,4957479,3938529,59
70885,4973301,3938529,59
70886,5052998,3938529,59
70887,5059169,3938529,59
70888,5163924,3938529,59
70889,5405316,3938529,59
70890,5603698,3938529,59
70891,5702414,3938529,59
70892,5766209,3938529,59
70893,5782811,3938529,59
70894,5795319,3938529,59
70895,5891090,3938529,59
70896,5902290,3938529,59
70897,5902333,3938529,59
70898,5921952,3938529,59
70899,5968058,3938529,59
70900,5984964,3938529,59
70901,5989218,3938529,59
70902,6013046,3938529,59
70903,6059770,3938529,59
70904,6117106,3938529,59
70905,6197014,3938529,59
70906,6203513,3938529,59
70907,6248100,3938529,59
70908,6264624,3938529,59
70909,6290666,3938529,59
70910,6395021,3938529,59
70911,6468283,3938529,59
70912,6494855,3938529,59
70913,6510600,3938529,59
70914,6558342,3938529,59
70915,6562024,3938529,59
70916,6576008,3938529,59
70917,6589213,3938529,59
70918,6676643,3938529,59
70919,6689110,3938529,59
70920,6716252,3938529,59
70921,6726664,3938529,59
70922,6764519,3938529,59
70923,6767339,3938529,59
70924,6777644,3938529,59
70925,6790223,3938529,59
70926,6893430,3938529,59
70927,6913625,3938529,59
70928,6972040,3938529,59
70929,6981964,3938529,59
70930,7004923,3938529,59
70931,7112226,3938529,59
70932,4168699,3938530,41
70933,4317445,3938530,41
70934,4324262,3938530,41
70935,4411654,3938530,41
70936,4412832,3938530,41
70937,4733669,3938530,41
70938,4781682,3938530,41
70939,4808163,3938530,41
70940,4840617,3938530,41
70941,4878893,3938530,41
70942,4885003,3938530,41
70943,4921484,3938530,41
70944,4946440,3938530,41
70945,5030201,3938530,41
70946,5081985,3938530,41
70947,5203773,3938530,41
70948,5257975,3938530,41
70949,5387196,3938530,41
70950,5421832,3938530,41
70951,5616137,3938530,41
70952,5618309,3938530,41
70953,5643226,3938530,41
70954,5685865,3938530,41
70955,5817062,3938530,41
70956,5904670,3938530,41
70957,6270490,3938530,41
70958,6293927,3938530,41
70959,6500158,3938530,41
70960,6547761,3938530,41
70961,6699216,3938530,41
70962,6814718,3938530,41
70963,6858019,3938530,41
70964,6889082,3938530,41
70965,6893418,3938530,41
70966,6986752,3938530,41
70967,7011645,3938530,41
70968,7041083,3938530,41
70969,7074213,3938530,41
70970,7077829,3938530,41
70971,7097635,3938530,41
70972,7144365,3938530,41
70973,4941486,3938531,3
70974,5538018,3938531,3
70975,5996589,3938531,3
70976,4787241,3938532,6
70977,5054600,3938532,6
70978,5564448,3938532,6
70979,6209222,3938532,6
70980,6592681,3938532,6
70981,6679276,3938532,6
70982,4104080,3938533,12
70983,4233083,3938533,12
70984,4529032,3938533,12
70985,4632253,3938533,12
70986,4744469,3938533,12
70987,4836228,3938533,12
70988,5078548,3938533,12
70989,5464032,3938533,12
70990,5538562,3938533,12
70991,5797497,3938533,12
70992,6129213,3938533,12
70993,6724305,3938533,12
70994,4354174,3938534,4
70995,5836326,3938534,4
70996,6000321,3938534,4
70997,6161473,3938534,4
70998,4344570,3938535,14
70999,4390034,3938535,14
71000,4605028,3938535,14
71001,4805653,3938535,14
71002,4856545,3938535,14
71003,5002120,3938535,14
71004,5022463,3938535,14
71005,5031691,3938535,14
71006,5067558,3938535,14
71007,5129455,3938535,14
71008,5261600,3938535,14
71009,5307866,3938535,14
71010,5348234,3938535,14
71011,6418948,3938535,14
71012,4166500,3938536,2
71013,4751937,3938536,2
71014,4857355,3938537,2
71015,4934567,3938537,2
71016,4312543,3938538,1
71017,4099527,3938539,8
71018,4340050,3938539,8
71019,4375813,3938539,8
71020,4586925,3938539,8
71021,4645493,3938539,8
71022,4976685,3938539,8
71023,5360412,3938539,8
71024,5830185,3938539,8
71025,4435171,3938540,10
71026,5185007,3938540,10
71027,5234419,3938540,10
71028,5279602,3938540,10
71029,5470324,3938540,10
71030,5607411,3938540,10
71031,5624417,3938540,10
71032,5669892,3938540,10
71033,5725516,3938540,10
71034,6808515,3938540,10
71035,4132265,3938541,5
71036,4589628,3938541,5
71037,4878676,3938541,5
71038,5213306,3938541,5
71039,5822984,3938541,5
71040,4572117,3938542,7
71041,5111793,3938542,7
71042,5113831,3938542,7
71043,5701927,3938542,7
71044,5988204,3938542,7
71045,6604538,3938542,7
71046,6892755,3938542,7
71047,4995416,3938543,2
71048,7051686,3938543,2
71049,4233926,3938544,8
71050,4259861,3938544,8
71051,4430010,3938544,8
71052,4630939,3938544,8
71053,4821769,3938544,8
71054,6050296,3938544,8
71055,6128946,3938544,8
71056,6772652,3938544,8
71057,4123184,3938545,17
71058,4178139,3938545,17
71059,4230144,3938545,17
71060,4348158,3938545,17
71061,4694619,3938545,17
71062,4886426,3938545,17
71063,4917620,3938545,17
71064,4976278,3938545,17
71065,5507628,3938545,17
71066,5529462,3938545,17
71067,5658135,3938545,17
71068,5906479,3938545,17
71069,6202675,3938545,17
71070,6247490,3938545,17
71071,6644342,3938545,17
71072,6772782,3938545,17
71073,7137790,3938545,17
71074,4084611,3938546,6
71075,4446885,3938546,6
71076,4552171,3938546,6
71077,4979539,3938546,6
71078,5195555,3938546,6
71079,5329958,3938546,6
71080,5141403,3938547,5
71081,5284180,3938547,5
71082,5289848,3938547,5
71083,6537033,3938547,5
71084,6832628,3938547,5
71085,5601117,3938548,1
71086,4091670,3938549,6
71087,4391563,3938549,6
71088,4563987,3938549,6
71089,4972705,3938549,6
71090,5094102,3938549,6
71091,7069728,3938549,6
71092,4020977,3938550,11
71093,4029299,3938550,11
71094,4128193,3938550,11
71095,4270701,3938550,11
71096,5478150,3938550,11
71097,5839474,3938550,11
71098,6708901,3938550,11
71099,6772914,3938550,11
71100,6988675,3938550,11
71101,7025289,3938550,11
71102,7025755,3938550,11
71103,4020849,3938551,30
71104,4037625,3938551,30
71105,4188946,3938551,30
71106,4794922,3938551,30
71107,4917108,3938551,30
71108,4991576,3938551,30
71109,5070871,3938551,30
71110,5183037,3938551,30
71111,5245996,3938551,30
71112,5577693,3938551,30
71113,5743257,3938551,30
71114,5836300,3938551,30
71115,6135107,3938551,30
71116,6277645,3938551,30
71117,6309360,3938551,30
71118,6402698,3938551,30
71119,6406435,3938551,30
71120,6468222,3938551,30
71121,6478736,3938551,30
71122,6482158,3938551,30
71123,6506608,3938551,30
71124,6517496,3938551,30
71125,6607387,3938551,30
71126,6612306,3938551,30
71127,6620106,3938551,30
71128,6629934,3938551,30
71129,6645158,3938551,30
71130,6790178,3938551,30
71131,6899683,3938551,30
71132,6955650,3938551,30
71133,4014473,3938552,5
71134,4197997,3938552,5
71135,4730636,3938552,5
71136,4753260,3938552,5
71137,6095185,3938552,5
71138,4031918,3938553,26
71139,4169491,3938553,26
71140,4185333,3938553,26
71141,4275868,3938553,26
71142,4278109,3938553,26
71143,4318424,3938553,26
71144,4328833,3938553,26
71145,4339110,3938553,26
71146,4365366,3938553,26
71147,4414109,3938553,26
71148,4418711,3938553,26
71149,4428276,3938553,26
71150,4449863,3938553,26
71151,4506697,3938553,26
71152,4601307,3938553,26
71153,4647007,3938553,26
71154,4655252,3938553,26
71155,4676272,3938553,26
71156,4972877,3938553,26
71157,4995419,3938553,26
71158,5112039,3938553,26
71159,5379801,3938553,26
71160,6076554,3938553,26
71161,6240941,3938553,26
71162,6568428,3938553,26
71163,6854710,3938553,26
71164,5564067,3938554,3
71165,5716082,3938554,3
71166,6711961,3938554,3
71167,4574843,3938555,6
71168,5285814,3938555,6
71169,5699994,3938555,6
71170,5769119,3938555,6
71171,6186477,3938555,6
71172,6527248,3938555,6
71173,4784180,3938556,4
71174,5355906,3938556,4
